close_time,target
2022-09-02 20:14:59.999,-1
2022-09-03 02:44:59.999,0
2022-09-03 05:59:59.999,0
2022-09-03 09:14:59.999,0
2022-09-03 12:29:59.999,0
2022-09-03 15:44:59.999,0
2022-09-03 18:59:59.999,0
2022-09-03 22:14:59.999,0
2022-09-04 01:29:59.999,0
2022-09-04 04:44:59.999,0
2022-09-04 07:59:59.999,0
2022-09-04 11:14:59.999,0
2022-09-04 15:14:59.999,0
2022-09-04 18:29:59.999,0
2022-09-04 23:14:59.999,0
2022-09-05 02:29:59.999,0
2022-09-05 05:44:59.999,0
2022-09-05 09:44:59.999,0
2022-09-05 12:59:59.999,0
2022-09-05 16:14:59.999,0
2022-09-05 19:44:59.999,0
2022-09-05 23:14:59.999,0
2022-09-06 03:59:59.999,1
2022-09-06 10:59:59.999,0
2022-09-06 14:14:59.999,0
2022-09-06 20:59:59.999,-1
2022-09-07 06:29:59.999,0
2022-09-07 09:59:59.999,0
2022-09-07 13:14:59.999,0
2022-09-08 00:14:59.999,1
2022-09-08 05:44:59.999,0
2022-09-08 09:14:59.999,0
2022-09-08 12:29:59.999,0
2022-09-08 23:44:59.999,0
2022-09-09 07:14:59.999,1
2022-09-09 22:59:59.999,0
2022-09-10 02:14:59.999,0
2022-09-10 15:59:59.999,0
2022-09-10 19:14:59.999,0
2022-09-11 03:59:59.999,0
2022-09-11 07:14:59.999,0
2022-09-11 10:44:59.999,0
2022-09-11 13:59:59.999,0
2022-09-11 17:14:59.999,0
2022-09-11 20:29:59.999,0
2022-09-12 05:14:59.999,1
2022-09-13 16:29:59.999,-1
2022-09-14 05:29:59.999,0
2022-09-14 08:44:59.999,0
2022-09-14 11:59:59.999,0
2022-09-15 01:14:59.999,1
2022-09-15 10:44:59.999,0
2022-09-15 18:14:59.999,-1
2022-09-16 01:29:59.999,0
2022-09-16 04:44:59.999,0
2022-09-16 07:59:59.999,0
2022-09-16 11:14:59.999,0
2022-09-17 03:44:59.999,1
2022-09-17 06:59:59.999,0
2022-09-17 10:14:59.999,0
2022-09-17 13:29:59.999,0
2022-09-17 19:29:59.999,1
2022-09-17 22:44:59.999,0
2022-09-18 01:59:59.999,0
2022-09-18 05:59:59.999,0
2022-09-18 13:14:59.999,-1
2022-09-19 00:59:59.999,-1
2022-09-19 06:14:59.999,-1
2022-09-19 09:44:59.999,-1
2022-09-19 14:14:59.999,1
2022-09-19 22:29:59.999,1
2022-09-21 01:14:59.999,0
2022-09-21 04:59:59.999,0
2022-09-21 08:29:59.999,0
2022-09-21 11:44:59.999,0
2022-09-21 21:29:59.999,1
2022-09-23 03:44:59.999,0
2022-09-23 06:59:59.999,0
2022-09-24 01:29:59.999,1
2022-09-24 08:14:59.999,0
2022-09-24 11:59:59.999,0
2022-09-24 15:29:59.999,0
2022-09-24 18:44:59.999,0
2022-09-24 21:59:59.999,0
2022-09-25 01:14:59.999,-1
2022-09-25 04:29:59.999,0
2022-09-25 07:44:59.999,0
2022-09-25 10:59:59.999,0
2022-09-25 14:14:59.999,0
2022-09-25 17:29:59.999,0
2022-09-25 20:44:59.999,0
2022-09-25 23:59:59.999,0
2022-09-26 03:14:59.999,0
2022-09-26 06:29:59.999,0
2022-09-26 10:59:59.999,1
2022-09-26 16:29:59.999,1
2022-09-26 22:29:59.999,0
2022-09-27 03:14:59.999,1
2022-09-27 06:44:59.999,1
2022-09-27 12:29:59.999,0
2022-09-27 19:14:59.999,-1
2022-09-28 04:29:59.999,-1
2022-09-29 06:59:59.999,0
2022-09-29 10:44:59.999,0
2022-09-30 03:14:59.999,0
2022-09-30 06:44:59.999,0
2022-09-30 11:14:59.999,0
2022-09-30 17:29:59.999,1
2022-10-01 05:14:59.999,0
2022-10-01 08:44:59.999,0
2022-10-01 11:59:59.999,0
2022-10-01 15:14:59.999,0
2022-10-01 18:29:59.999,0
2022-10-01 21:59:59.999,0
2022-10-02 01:14:59.999,0
2022-10-02 04:29:59.999,0
2022-10-02 07:44:59.999,0
2022-10-02 10:59:59.999,0
2022-10-02 15:14:59.999,0
2022-10-02 18:29:59.999,0
2022-10-03 08:29:59.999,0
2022-10-03 11:44:59.999,0
2022-10-03 17:59:59.999,1
2022-10-03 23:59:59.999,0
2022-10-04 03:14:59.999,0
2022-10-04 06:29:59.999,0
2022-10-04 10:14:59.999,1
2022-10-04 16:59:59.999,0
2022-10-04 21:44:59.999,1
2022-10-05 05:44:59.999,0
2022-10-05 08:59:59.999,0
2022-10-05 12:14:59.999,0
2022-10-05 18:29:59.999,1
2022-10-06 00:14:59.999,0
2022-10-06 06:44:59.999,0
2022-10-07 01:29:59.999,0
2022-10-07 04:44:59.999,0
2022-10-07 08:44:59.999,0
2022-10-07 16:29:59.999,-1
2022-10-08 02:59:59.999,0
2022-10-08 06:14:59.999,0
2022-10-08 09:29:59.999,0
2022-10-08 12:44:59.999,0
2022-10-08 15:59:59.999,0
2022-10-08 19:14:59.999,0
2022-10-08 22:29:59.999,0
2022-10-09 01:44:59.999,0
2022-10-09 04:59:59.999,0
2022-10-09 08:14:59.999,0
2022-10-09 14:29:59.999,1
2022-10-09 17:44:59.999,0
2022-10-09 22:59:59.999,-1
2022-10-10 02:14:59.999,0
2022-10-10 05:29:59.999,0
2022-10-10 08:44:59.999,0
2022-10-10 11:59:59.999,-1
2022-10-10 15:29:59.999,0
2022-10-10 19:29:59.999,0
2022-10-11 01:59:59.999,-1
2022-10-11 07:29:59.999,0
2022-10-11 10:44:59.999,0
2022-10-11 15:44:59.999,1
2022-10-11 19:14:59.999,0
2022-10-11 22:44:59.999,0
2022-10-12 01:59:59.999,0
2022-10-12 05:14:59.999,0
2022-10-12 08:29:59.999,0
2022-10-12 11:44:59.999,0
2022-10-12 14:59:59.999,0
2022-10-12 18:14:59.999,0
2022-10-12 21:29:59.999,0
2022-10-13 00:44:59.999,0
2022-10-13 04:29:59.999,0
2022-10-13 07:44:59.999,0
2022-10-13 14:14:59.999,-1
2022-10-13 16:14:59.999,-1
2022-10-13 18:59:59.999,1
2022-10-14 05:14:59.999,1
2022-10-14 11:59:59.999,0
2022-10-14 16:29:59.999,1
2022-10-15 01:14:59.999,0
2022-10-15 04:29:59.999,0
2022-10-15 07:44:59.999,0
2022-10-15 10:59:59.999,0
2022-10-15 14:14:59.999,0
2022-10-15 17:29:59.999,0
2022-10-15 20:44:59.999,0
2022-10-15 23:59:59.999,0
2022-10-16 03:14:59.999,0
2022-10-16 06:29:59.999,0
2022-10-16 09:44:59.999,0
2022-10-16 12:59:59.999,0
2022-10-16 16:14:59.999,0
2022-10-16 23:29:59.999,1
2022-10-17 07:29:59.999,0
2022-10-17 10:44:59.999,0
2022-10-17 17:44:59.999,0
2022-10-17 20:59:59.999,0
2022-10-18 00:14:59.999,0
2022-10-18 03:29:59.999,0
2022-10-18 06:44:59.999,0
2022-10-18 10:14:59.999,0
2022-10-18 13:29:59.999,0
2022-10-18 17:29:59.999,-1
2022-10-18 22:29:59.999,-1
2022-10-19 02:14:59.999,0
2022-10-19 05:29:59.999,0
2022-10-19 08:44:59.999,0
2022-10-19 11:59:59.999,0
2022-10-19 15:14:59.999,0
2022-10-19 18:29:59.999,0
2022-10-19 21:44:59.999,0
2022-10-20 00:59:59.999,0
2022-10-20 05:59:59.999,0
2022-10-20 09:29:59.999,0
2022-10-20 12:44:59.999,0
2022-10-20 17:14:59.999,0
2022-10-20 23:44:59.999,0
2022-10-21 02:59:59.999,0
2022-10-21 06:14:59.999,0
2022-10-21 09:29:59.999,0
2022-10-21 15:59:59.999,-1
2022-10-21 22:29:59.999,0
2022-10-22 01:44:59.999,0
2022-10-22 04:59:59.999,0
2022-10-22 08:14:59.999,0
2022-10-22 11:29:59.999,0
2022-10-22 14:44:59.999,0
2022-10-22 17:59:59.999,0
2022-10-22 21:14:59.999,0
2022-10-23 00:29:59.999,0
2022-10-23 03:44:59.999,0
2022-10-23 06:59:59.999,0
2022-10-23 10:14:59.999,0
2022-10-23 13:29:59.999,0
2022-10-23 16:44:59.999,0
2022-10-23 21:29:59.999,1
2022-10-24 01:44:59.999,1
2022-10-24 07:59:59.999,0
2022-10-24 11:14:59.999,0
2022-10-24 14:29:59.999,0
2022-10-24 17:44:59.999,0
2022-10-24 21:29:59.999,0
2022-10-25 00:44:59.999,0
2022-10-25 03:59:59.999,0
2022-10-25 07:14:59.999,0
2022-10-25 10:29:59.999,0
2022-10-25 16:44:59.999,1
2022-10-25 20:59:59.999,1
2022-10-26 06:44:59.999,0
2022-10-26 12:29:59.999,1
2022-10-26 17:44:59.999,1
2022-10-26 23:29:59.999,0
2022-10-27 02:44:59.999,0
2022-10-27 05:59:59.999,0
2022-10-27 09:14:59.999,0
2022-10-27 23:59:59.999,-1
2022-10-28 05:44:59.999,0
2022-10-28 08:59:59.999,0
2022-10-28 12:14:59.999,0
2022-10-28 16:29:59.999,1
2022-10-28 20:14:59.999,1
2022-10-28 23:44:59.999,0
2022-10-29 02:59:59.999,0
2022-10-29 06:14:59.999,0
2022-10-29 11:44:59.999,1
2022-10-29 15:44:59.999,0
2022-10-29 19:29:59.999,0
2022-10-29 22:44:59.999,0
2022-10-30 01:59:59.999,0
2022-10-30 05:14:59.999,0
2022-10-30 09:14:59.999,0
2022-10-30 14:59:59.999,0
2022-10-30 18:59:59.999,0
2022-10-30 22:14:59.999,0
2022-10-31 01:29:59.999,0
2022-10-31 04:59:59.999,0
2022-10-31 08:14:59.999,0
2022-10-31 13:29:59.999,1
2022-10-31 17:44:59.999,-1
2022-10-31 23:14:59.999,0
2022-11-01 02:29:59.999,0
2022-11-01 05:44:59.999,0
2022-11-01 08:59:59.999,0
2022-11-01 12:29:59.999,0
2022-11-01 17:44:59.999,0
2022-11-01 20:59:59.999,0
2022-11-02 00:14:59.999,0
2022-11-02 03:29:59.999,0
2022-11-02 06:44:59.999,0
2022-11-02 09:59:59.999,0
2022-11-02 13:14:59.999,0
2022-11-02 16:29:59.999,0
2022-11-02 21:59:59.999,1
2022-11-03 07:59:59.999,0
2022-11-03 11:14:59.999,0
2022-11-03 15:29:59.999,-1
2022-11-03 19:44:59.999,0
2022-11-03 22:59:59.999,0
2022-11-04 02:14:59.999,0
2022-11-04 09:44:59.999,1
2022-11-04 16:29:59.999,1
2022-11-05 04:29:59.999,1
2022-11-05 09:59:59.999,0
2022-11-05 13:14:59.999,0
2022-11-05 16:29:59.999,0
2022-11-05 19:44:59.999,0
2022-11-05 22:59:59.999,0
2022-11-06 02:14:59.999,0
2022-11-06 05:29:59.999,0
2022-11-06 08:44:59.999,0
2022-11-06 11:59:59.999,0
2022-11-06 15:14:59.999,0
2022-11-06 18:29:59.999,0
2022-11-06 21:44:59.999,0
2022-11-07 02:59:59.999,-1
2022-11-07 12:29:59.999,0
2022-11-07 15:44:59.999,0
2022-11-07 18:59:59.999,0
2022-11-08 06:44:59.999,-1
2022-11-08 19:44:59.999,1
2022-11-08 20:59:59.999,-1
2022-11-09 19:14:59.999,-1
2022-11-10 00:29:59.999,-1
2022-11-10 17:29:59.999,1
2022-11-11 00:44:59.999,1
2022-11-11 13:14:59.999,0
2022-11-11 17:29:59.999,-1
2022-11-12 09:29:59.999,0
2022-11-12 12:44:59.999,0
2022-11-12 15:59:59.999,0
2022-11-12 19:14:59.999,0
2022-11-12 23:29:59.999,0
2022-11-13 02:44:59.999,0
2022-11-13 06:14:59.999,0
2022-11-13 10:14:59.999,-1
2022-11-13 15:14:59.999,0
2022-11-13 18:29:59.999,0
2022-11-13 21:44:59.999,0
2022-11-14 10:29:59.999,1
2022-11-15 09:14:59.999,0
2022-11-15 12:59:59.999,0
2022-11-15 19:59:59.999,0
2022-11-15 23:14:59.999,0
2022-11-16 02:29:59.999,0
2022-11-16 05:44:59.999,0
2022-11-16 08:59:59.999,0
2022-11-16 18:59:59.999,0
2022-11-16 22:14:59.999,0
2022-11-17 03:44:59.999,0
2022-11-17 09:29:59.999,0
2022-11-17 12:44:59.999,0
2022-11-17 15:59:59.999,0
2022-11-17 19:14:59.999,0
2022-11-17 23:14:59.999,0
2022-11-18 10:44:59.999,0
2022-11-18 13:59:59.999,0
2022-11-18 17:14:59.999,0
2022-11-18 21:29:59.999,0
2022-11-19 00:44:59.999,0
2022-11-19 03:59:59.999,0
2022-11-19 07:14:59.999,0
2022-11-19 10:29:59.999,0
2022-11-19 13:44:59.999,0
2022-11-19 16:59:59.999,0
2022-11-19 20:14:59.999,0
2022-11-19 23:29:59.999,0
2022-11-20 02:44:59.999,0
2022-11-20 05:59:59.999,0
2022-11-20 09:14:59.999,0
2022-11-20 12:29:59.999,-1
2022-11-20 15:44:59.999,0
2022-11-20 18:59:59.999,0
2022-11-20 23:59:59.999,-1
2022-11-21 05:44:59.999,-1
2022-11-21 11:29:59.999,0
2022-11-21 16:29:59.999,0
2022-11-21 23:14:59.999,-1
2022-11-22 07:14:59.999,0
2022-11-22 11:59:59.999,0
2022-11-22 16:29:59.999,1
2022-11-22 22:44:59.999,0
2022-11-23 06:14:59.999,1
2022-11-23 11:44:59.999,0
2022-11-23 14:59:59.999,0
2022-11-24 06:14:59.999,0
2022-11-24 09:29:59.999,0
2022-11-24 14:29:59.999,0
2022-11-24 17:59:59.999,0
2022-11-24 21:14:59.999,0
2022-11-25 00:29:59.999,0
2022-11-25 03:44:59.999,0
2022-11-25 08:44:59.999,0
2022-11-25 11:59:59.999,0
2022-11-25 15:14:59.999,0
2022-11-25 18:29:59.999,0
2022-11-25 21:44:59.999,0
2022-11-26 00:59:59.999,0
2022-11-26 04:29:59.999,1
2022-11-26 07:44:59.999,0
2022-11-26 10:59:59.999,0
2022-11-26 14:14:59.999,0
2022-11-26 17:29:59.999,0
2022-11-26 21:29:59.999,0
2022-11-27 00:44:59.999,0
2022-11-27 03:59:59.999,0
2022-11-27 07:29:59.999,0
2022-11-27 10:44:59.999,0
2022-11-27 13:59:59.999,0
2022-11-27 17:14:59.999,0
2022-11-27 20:29:59.999,0
2022-11-27 23:44:59.999,0
2022-11-28 02:59:59.999,-1
2022-11-28 10:44:59.999,0
2022-11-28 13:59:59.999,0
2022-11-28 17:14:59.999,0
2022-11-28 20:29:59.999,0
2022-11-28 23:44:59.999,0
2022-11-29 02:59:59.999,0
2022-11-29 11:14:59.999,0
2022-11-29 14:29:59.999,0
2022-11-29 18:14:59.999,0
2022-11-29 21:29:59.999,0
2022-11-30 04:29:59.999,1
2022-11-30 09:59:59.999,0
2022-11-30 13:14:59.999,0
2022-11-30 16:29:59.999,0
2022-11-30 22:29:59.999,1
2022-12-01 03:29:59.999,0
2022-12-01 06:44:59.999,0
2022-12-01 09:59:59.999,0
2022-12-01 13:14:59.999,0
2022-12-01 16:29:59.999,0
2022-12-01 21:44:59.999,0
2022-12-02 00:59:59.999,0
2022-12-02 04:14:59.999,0
2022-12-02 07:44:59.999,0
2022-12-02 10:59:59.999,0
2022-12-02 16:59:59.999,-1
2022-12-02 20:14:59.999,0
2022-12-02 23:29:59.999,0
2022-12-03 02:44:59.999,0
2022-12-03 05:59:59.999,0
2022-12-03 09:14:59.999,0
2022-12-03 12:29:59.999,0
2022-12-03 15:44:59.999,0
2022-12-03 18:59:59.999,0
2022-12-03 22:14:59.999,0
2022-12-04 01:29:59.999,0
2022-12-04 04:44:59.999,0
2022-12-04 07:59:59.999,0
2022-12-04 11:14:59.999,0
2022-12-04 14:29:59.999,0
2022-12-04 17:44:59.999,0
2022-12-04 21:29:59.999,0
2022-12-05 00:44:59.999,0
2022-12-05 04:14:59.999,1
2022-12-05 08:29:59.999,1
2022-12-05 11:44:59.999,0
2022-12-05 22:14:59.999,-1
2022-12-06 01:29:59.999,0
2022-12-06 04:44:59.999,0
2022-12-06 07:59:59.999,0
2022-12-06 11:14:59.999,0
2022-12-06 14:29:59.999,0
2022-12-06 17:44:59.999,0
2022-12-06 20:59:59.999,0
2022-12-07 02:59:59.999,1
2022-12-07 06:14:59.999,0
2022-12-07 10:59:59.999,-1
2022-12-07 16:29:59.999,0
2022-12-07 19:44:59.999,0
2022-12-07 22:59:59.999,0
2022-12-08 02:14:59.999,0
2022-12-08 05:29:59.999,0
2022-12-08 08:44:59.999,0
2022-12-08 11:59:59.999,0
2022-12-08 15:14:59.999,0
2022-12-08 18:44:59.999,1
2022-12-08 22:29:59.999,1
2022-12-09 03:59:59.999,0
2022-12-09 07:14:59.999,0
2022-12-09 10:29:59.999,0
2022-12-09 16:29:59.999,-1
2022-12-09 20:14:59.999,0
2022-12-09 23:29:59.999,0
2022-12-10 02:44:59.999,0
2022-12-10 05:59:59.999,0
2022-12-10 09:14:59.999,0
2022-12-10 12:29:59.999,0
2022-12-10 15:44:59.999,0
2022-12-10 18:59:59.999,0
2022-12-10 22:14:59.999,0
2022-12-11 01:29:59.999,0
2022-12-11 04:44:59.999,0
2022-12-11 07:59:59.999,0
2022-12-11 11:14:59.999,0
2022-12-11 14:29:59.999,0
2022-12-11 17:44:59.999,0
2022-12-11 22:44:59.999,1
2022-12-12 03:59:59.999,-1
2022-12-12 07:14:59.999,0
2022-12-12 10:29:59.999,0
2022-12-12 13:44:59.999,0
2022-12-12 16:59:59.999,0
2022-12-12 20:14:59.999,0
2022-12-13 00:44:59.999,1
2022-12-13 03:59:59.999,0
2022-12-13 07:14:59.999,0
2022-12-13 13:44:59.999,1
2022-12-13 17:14:59.999,1
2022-12-13 22:59:59.999,0
2022-12-14 02:14:59.999,0
2022-12-14 05:29:59.999,0
2022-12-14 08:44:59.999,0
2022-12-14 11:59:59.999,0
2022-12-14 15:59:59.999,1
2022-12-14 21:59:59.999,-1
2022-12-15 07:29:59.999,0
2022-12-15 10:44:59.999,0
2022-12-15 16:59:59.999,-1
2022-12-15 21:14:59.999,0
2022-12-16 00:29:59.999,0
2022-12-16 03:44:59.999,0
2022-12-16 06:59:59.999,0
2022-12-16 12:44:59.999,-1
2022-12-16 21:59:59.999,0
2022-12-17 02:29:59.999,-1
2022-12-17 06:14:59.999,0
2022-12-17 09:44:59.999,0
2022-12-17 12:59:59.999,0
2022-12-17 16:14:59.999,0
2022-12-17 19:29:59.999,0
2022-12-17 22:44:59.999,0
2022-12-18 01:59:59.999,0
2022-12-18 05:14:59.999,0
2022-12-18 08:29:59.999,0
2022-12-18 11:44:59.999,0
2022-12-18 14:59:59.999,0
2022-12-18 18:14:59.999,0
2022-12-18 21:29:59.999,0
2022-12-19 00:44:59.999,0
2022-12-19 03:59:59.999,0
2022-12-19 07:14:59.999,0
2022-12-19 10:29:59.999,0
2022-12-19 13:44:59.999,0
2022-12-19 16:59:59.999,0
2022-12-20 02:14:59.999,-1
2022-12-20 06:29:59.999,1
2022-12-20 11:59:59.999,0
2022-12-20 15:14:59.999,0
2022-12-20 18:44:59.999,1
2022-12-20 21:59:59.999,0
2022-12-21 01:14:59.999,0
2022-12-21 04:29:59.999,0
2022-12-21 07:44:59.999,0
2022-12-21 10:59:59.999,0
2022-12-21 14:14:59.999,0
2022-12-21 17:29:59.999,0
2022-12-21 20:44:59.999,0
2022-12-21 23:59:59.999,0
2022-12-22 03:14:59.999,0
2022-12-22 06:29:59.999,0
2022-12-22 09:44:59.999,0
2022-12-22 12:59:59.999,0
2022-12-22 18:29:59.999,-1
2022-12-23 00:14:59.999,1
2022-12-23 03:29:59.999,0
2022-12-23 06:44:59.999,0
2022-12-23 09:59:59.999,0
2022-12-23 13:14:59.999,0
2022-12-23 17:29:59.999,-1
2022-12-23 20:44:59.999,0
2022-12-23 23:59:59.999,0
2022-12-24 03:14:59.999,0
2022-12-24 06:29:59.999,0
2022-12-24 09:44:59.999,0
2022-12-24 12:59:59.999,0
2022-12-24 16:14:59.999,0
2022-12-24 19:29:59.999,0
2022-12-24 22:44:59.999,0
2022-12-25 01:59:59.999,0
2022-12-25 05:14:59.999,0
2022-12-25 08:29:59.999,0
2022-12-25 11:44:59.999,0
2022-12-25 14:59:59.999,0
2022-12-25 18:29:59.999,-1
2022-12-25 21:44:59.999,0
2022-12-26 00:59:59.999,0
2022-12-26 04:14:59.999,0
2022-12-26 07:29:59.999,0
2022-12-26 10:44:59.999,0
2022-12-26 13:59:59.999,0
2022-12-26 17:14:59.999,0
2022-12-26 20:29:59.999,0
2022-12-26 23:44:59.999,0
2022-12-27 02:59:59.999,0
2022-12-27 06:14:59.999,0
2022-12-27 09:29:59.999,0
2022-12-27 12:44:59.999,0
2022-12-27 15:59:59.999,0
2022-12-27 21:14:59.999,-1
2022-12-28 00:29:59.999,0
2022-12-28 03:44:59.999,0
2022-12-28 06:59:59.999,0
2022-12-28 10:14:59.999,0
2022-12-28 13:29:59.999,0
2022-12-28 18:29:59.999,-1
2022-12-28 21:59:59.999,0
2022-12-29 01:44:59.999,0
2022-12-29 04:59:59.999,0
2022-12-29 08:14:59.999,0
2022-12-29 11:29:59.999,0
2022-12-29 14:44:59.999,0
2022-12-29 17:59:59.999,0
2022-12-29 21:14:59.999,0
2022-12-30 00:29:59.999,0
2022-12-30 03:44:59.999,0
2022-12-30 09:44:59.999,-1
2022-12-30 12:59:59.999,0
2022-12-30 18:44:59.999,1
2022-12-30 21:59:59.999,0
2022-12-31 01:14:59.999,0
2022-12-31 04:29:59.999,0
2022-12-31 07:44:59.999,0
2022-12-31 10:59:59.999,0
2022-12-31 14:14:59.999,0
2022-12-31 17:29:59.999,0
2022-12-31 20:44:59.999,0
2022-12-31 23:59:59.999,0
2023-01-01 03:14:59.999,0
2023-01-01 06:29:59.999,0
2023-01-01 09:44:59.999,0
2023-01-01 12:59:59.999,0
2023-01-01 16:14:59.999,0
2023-01-01 19:29:59.999,0
2023-01-01 22:44:59.999,0
2023-01-02 01:59:59.999,0
2023-01-02 07:29:59.999,1
2023-01-02 10:59:59.999,1
2023-01-02 14:14:59.999,0
2023-01-02 17:29:59.999,0
2023-01-02 20:44:59.999,0
2023-01-02 23:59:59.999,0
2023-01-03 03:14:59.999,0
2023-01-03 06:29:59.999,0
2023-01-03 09:44:59.999,0
2023-01-03 12:59:59.999,0
2023-01-03 18:44:59.999,-1
2023-01-03 21:59:59.999,0
2023-01-04 01:14:59.999,0
2023-01-04 04:59:59.999,1
2023-01-04 09:44:59.999,0
2023-01-04 12:59:59.999,0
2023-01-04 19:14:59.999,1
2023-01-04 22:29:59.999,0
2023-01-05 01:44:59.999,0
2023-01-05 04:59:59.999,0
2023-01-05 08:14:59.999,0
2023-01-05 11:29:59.999,0
2023-01-05 14:44:59.999,0
2023-01-05 17:59:59.999,0
2023-01-05 21:14:59.999,0
2023-01-06 00:29:59.999,0
2023-01-06 03:44:59.999,0
2023-01-06 06:59:59.999,0
2023-01-06 10:14:59.999,0
2023-01-06 13:29:59.999,0
2023-01-06 17:14:59.999,1
2023-01-06 23:29:59.999,1
2023-01-07 02:44:59.999,0
2023-01-07 05:59:59.999,0
2023-01-07 09:14:59.999,0
2023-01-07 12:29:59.999,0
2023-01-07 15:44:59.999,0
2023-01-07 18:59:59.999,0
2023-01-07 22:14:59.999,0
2023-01-08 01:29:59.999,0
2023-01-08 04:44:59.999,0
2023-01-08 07:59:59.999,0
2023-01-08 11:14:59.999,0
2023-01-08 14:29:59.999,0
2023-01-08 17:44:59.999,0
2023-01-08 20:59:59.999,0
2023-01-09 02:59:59.999,1
2023-01-09 06:44:59.999,0
2023-01-09 09:59:59.999,0
2023-01-09 13:14:59.999,0
2023-01-09 19:29:59.999,1
2023-01-09 22:44:59.999,0
2023-01-10 02:29:59.999,0
2023-01-10 05:44:59.999,0
2023-01-10 08:59:59.999,0
2023-01-10 12:14:59.999,0
2023-01-10 15:29:59.999,0
2023-01-10 18:44:59.999,0
2023-01-11 00:59:59.999,0
2023-01-11 04:14:59.999,0
2023-01-11 07:29:59.999,0
2023-01-11 10:44:59.999,0
2023-01-11 13:59:59.999,0
2023-01-11 17:44:59.999,0
2023-01-11 21:59:59.999,1
2023-01-12 03:14:59.999,1
2023-01-12 10:29:59.999,0
2023-01-12 13:44:59.999,0
2023-01-12 16:59:59.999,-1
2023-01-12 21:14:59.999,1
2023-01-13 06:29:59.999,0
2023-01-13 09:44:59.999,0
2023-01-13 13:14:59.999,0
2023-01-13 18:44:59.999,1
2023-01-14 01:29:59.999,1
2023-01-14 03:44:59.999,1
2023-01-14 12:59:59.999,-1
2023-01-15 09:59:59.999,0
2023-01-15 13:14:59.999,0
2023-01-15 16:29:59.999,0
2023-01-15 19:44:59.999,0
2023-01-15 22:59:59.999,0
2023-01-16 04:29:59.999,1
2023-01-16 11:59:59.999,-1
2023-01-16 18:59:59.999,1
2023-01-17 04:14:59.999,0
2023-01-17 07:29:59.999,0
2023-01-17 10:44:59.999,0
2023-01-17 17:59:59.999,1
2023-01-18 00:14:59.999,0
2023-01-18 03:44:59.999,0
2023-01-18 07:14:59.999,0
2023-01-18 10:29:59.999,0
2023-01-18 13:44:59.999,0
2023-01-18 17:29:59.999,1
2023-01-19 02:59:59.999,0
2023-01-19 07:14:59.999,0
2023-01-19 10:29:59.999,0
2023-01-19 13:44:59.999,0
2023-01-19 17:29:59.999,0
2023-01-19 23:44:59.999,0
2023-01-20 02:59:59.999,0
2023-01-20 06:14:59.999,0
2023-01-20 11:14:59.999,0
2023-01-20 23:44:59.999,1
2023-01-21 07:44:59.999,0
2023-01-21 13:29:59.999,1
2023-01-22 09:44:59.999,0
2023-01-22 14:14:59.999,0
2023-01-22 23:44:59.999,-1
2023-01-23 05:29:59.999,0
2023-01-23 08:44:59.999,0
2023-01-23 12:59:59.999,0
2023-01-24 04:14:59.999,0
2023-01-24 08:29:59.999,0
2023-01-24 15:44:59.999,0
2023-01-24 18:59:59.999,0
2023-01-25 01:44:59.999,-1
2023-01-25 10:44:59.999,0
2023-01-25 13:59:59.999,0
2023-01-25 17:14:59.999,0
2023-01-26 01:14:59.999,1
2023-01-26 16:14:59.999,0
2023-01-26 19:44:59.999,0
2023-01-26 22:59:59.999,0
2023-01-27 05:14:59.999,-1
2023-01-27 12:14:59.999,0
2023-01-28 06:14:59.999,0
2023-01-28 09:29:59.999,0
2023-01-28 12:44:59.999,0
2023-01-28 15:59:59.999,0
2023-01-28 19:14:59.999,0
2023-01-28 22:29:59.999,0
2023-01-29 04:29:59.999,1
2023-01-29 13:14:59.999,1
2023-01-30 01:14:59.999,0
2023-01-30 05:14:59.999,0
2023-01-30 12:14:59.999,-1
2023-01-30 22:59:59.999,-1
2023-01-31 04:29:59.999,0
2023-01-31 07:44:59.999,0
2023-01-31 10:59:59.999,0
2023-01-31 17:29:59.999,1
2023-02-01 02:29:59.999,1
2023-02-01 08:14:59.999,0
2023-02-01 12:44:59.999,0
2023-02-01 15:59:59.999,0
2023-02-01 23:29:59.999,1
2023-02-02 04:29:59.999,1
2023-02-02 09:59:59.999,0
2023-02-02 13:14:59.999,0
2023-02-02 18:14:59.999,-1
2023-02-03 00:59:59.999,-1
2023-02-03 07:14:59.999,0
2023-02-03 10:29:59.999,0
2023-02-03 13:44:59.999,0
2023-02-03 18:29:59.999,1
2023-02-04 00:29:59.999,0
2023-02-04 03:44:59.999,0
2023-02-04 07:29:59.999,0
2023-02-04 10:44:59.999,0
2023-02-04 13:59:59.999,0
2023-02-04 17:14:59.999,0
2023-02-04 20:29:59.999,0
2023-02-04 23:44:59.999,0
2023-02-05 03:29:59.999,-1
2023-02-05 06:44:59.999,0
2023-02-05 09:59:59.999,0
2023-02-05 16:29:59.999,-1
2023-02-06 00:14:59.999,0
2023-02-06 03:29:59.999,0
2023-02-06 09:14:59.999,-1
2023-02-06 14:44:59.999,0
2023-02-06 19:29:59.999,1
2023-02-07 02:59:59.999,-1
2023-02-07 06:14:59.999,0
2023-02-07 09:29:59.999,0
2023-02-07 12:44:59.999,0
2023-02-07 15:59:59.999,0
2023-02-07 21:14:59.999,-1
2023-02-08 03:59:59.999,0
